StudentID,Arkonian Warfare Tactics,ExoGenetics Evolution,Transdimensional Navigation,Warp Field Theory,Dark Matter Biophysics,Zarnithian Philosophy,Drakthon Linguistics,Xynthium Material Sciences,Hyperspace Topology,Helio-Bio Interface,Luminarian Art Theory,Stellar Cartography,Chrono-Kinetics,Technotronic Linguistic Fusion,Cybernetic Ethics,Nebulon Astrophysics,Quasar Dynamics,Glacial Holo-Architecture,Aether Resonance,Gravix Planetary Studies,Vortex Quantum Mechanics,Holo-Temporal Engineering,Psi-Energy Manipulation,Plasmawave Analysis,Neutronia Metallurgy,Syntho-Chemical Engineering,Sublight Propulsion Systems,Krythos Biomechanics,Flux Capacitor Management,Xyloprax Computation,Yridium Power Systems,Quantum Neuro-Hacking,Zyglon Neurology
16607,7.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,9.0,8.0,10.0,8.0,8.0,9.0,8.0,9.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,7.0,9.0
16608,7.0,8.0,8.0,7.0,7.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,10.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0
16609,7.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,9.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0
16610,8.0,8.0,8.0,6.0,7.0,8.0,7.0,9.0,7.0,9.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,9.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,8.0
16611,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0
16612,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,10.0,7.0,8.0,10.0
16613,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0
16614,6.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0
16615,6.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,8.0,6.0,9.0
16616,8.0,9.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0
16617,9.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0
16618,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
16619,7.0,9.0,7.0,9.0,8.0,9.0,10.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,7.0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,7.0,7.0,10.0,8.0,7.0,8.0,9.0
16620,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0
16621,6.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,9.0,9.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0
16622,7.0,7.0,9.0,8.0,10.0,9.0,6.0,10.0,9.0,10.0,8.0,9.0,9.0,7.0,8.0,9.0,7.0,9.0,8.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,10.0,9.0,10.0,9.0,7.0,8.0,8.0
16623,7.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,7.0,8.0,6.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,9.0,7.0,10.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,7.0,10.0
16624,6.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,9.0,7.0,7.0,9.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0
16625,6.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,7.0,9.0,6.0,7.0,9.0,8.0,7.0,6.0,8.0
16626,7.0,7.0,8.0,6.0,7.0,7.0,6.0,9.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0
16627,7.0,7.0,9.0,8.0,9.0,7.0,7.0,10.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
16628,7.0,7.0,9.0,7.0,10.0,9.0,8.0,10.0,8.0,9.0,8.0,9.0,10.0,7.0,7.0,8.0,6.0,8.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,9.0,8.0,10.0
16629,6.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
16630,8.0,7.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,7.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,7.0,10.0,8.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,9.0
16631,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,9.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0
16632,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0
16633,8.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,10.0,6.0,10.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,8.0,9.0,8.0,8.0,9.0
16634,8.0,9.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,6.0,8.0,7.0,8.0,6.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,10.0,10.0,9.0,8.0,7.0,8.0,9.0,7.0,7.0,7.0,10.0
16635,6.0,7.0,7.0,7.0,6.0,8.0,8.0,9.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,9.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0
16636,7.0,7.0,8.0,7.0,7.0,7.0,9.0,9.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0
16637,8.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,10.0,8.0,10.0,9.0,6.0,7.0,8.0,7.0,8.0,8.0,9.0,8.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0
16638,6.0,6.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0
16639,7.0,7.0,9.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
16640,9.0,7.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,7.0,7.0,10.0,8.0,8.0,10.0,9.0,6.0,6.0,8.0,7.0,6.0,10.0,8.0,6.0,7.0,7.0,9.0,8.0,7.0,7.0,9.0
16641,8.0,8.0,10.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,9.0,10.0,10.0,9.0,10.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0
16642,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0
16643,6.0,6.0,7.0,9.0,9.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,9.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0
16644,9.0,9.0,9.0,8.0,10.0,9.0,8.0,10.0,8.0,9.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,9.0,8.0,9.0,8.0,9.0,8.0
16645,9.0,8.0,9.0,7.0,8.0,7.0,6.0,10.0,8.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,9.0,7.0,7.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0
16646,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,9.0,6.0,6.0,9.0,6.0,7.0,8.0,7.0,7.0,9.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
16647,6.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,6.0,8.0,8.0,8.0,8.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,7.0,9.0,10.0,9.0,8.0,8.0,8.0
16648,7.0,9.0,8.0,7.0,7.0,9.0,8.0,8.0,9.0,9.0,7.0,9.0,9.0,7.0,6.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,7.0,8.0
16649,7.0,7.0,9.0,8.0,8.0,8.0,8.0,10.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,10.0,8.0,6.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0
16650,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,9.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0
16651,7.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
16652,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,7.0,10.0
16653,8.0,10.0,8.0,8.0,8.0,9.0,8.0,10.0,9.0,10.0,7.0,10.0,9.0,7.0,6.0,9.0,8.0,9.0,8.0,10.0,9.0,10.0,10.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0
16654,7.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,7.0,8.0,9.0,8.0,6.0,7.0,8.0,8.0,6.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,9.0,7.0,8.0,10.0,10.0,8.0,8.0,8.0
16655,8.0,9.0,8.0,6.0,8.0,9.0,7.0,9.0,8.0,9.0,6.0,9.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,9.0,7.0,8.0,9.0,9.0,8.0,9.0,6.0,8.0,8.0,6.0,8.0,6.0,7.0
16656,8.0,8.0,9.0,9.0,10.0,9.0,8.0,10.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0
16657,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0
16658,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0
16659,6.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
16660,7.0,6.0,9.0,6.0,9.0,7.0,6.0,10.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,9.0,10.0,7.0,9.0,6.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0,7.0
16661,7.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,7.0,10.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,10.0,9.0,8.0,7.0,10.0
16662,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0
16663,7.0,7.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,7.0,9.0,9.0,9.0,10.0,8.0,7.0
16664,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
16665,7.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,10.0,9.0,7.0,7.0,8.0,7.0,7.0,9.0,10.0,8.0,9.0,10.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0
16666,7.0,7.0,6.0,9.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,9.0,6.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,7.0,6.0,7.0,10.0,7.0,6.0,6.0,8.0
16667,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0
16668,8.0,7.0,9.0,6.0,8.0,8.0,7.0,9.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,6.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0
16669,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0
16670,8.0,9.0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,10.0,6.0,9.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0,10.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,7.0,9.0
16671,7.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0
16672,7.0,7.0,9.0,8.0,10.0,8.0,7.0,9.0,8.0,6.0,7.0,7.0,7.0,8.0,10.0,9.0,7.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,7.0,7.0,9.0,8.0,9.0,10.0,9.0,9.0,10.0
16673,6.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,9.0
16674,8.0,7.0,10.0,8.0,8.0,8.0,7.0,10.0,8.0,9.0,7.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,7.0,7.0
16675,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0
16676,7.0,6.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,10.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0
16677,7.0,6.0,8.0,7.0,8.0,6.0,7.0,10.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,9.0,7.0,6.0,9.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0
16678,7.0,9.0,8.0,9.0,8.0,10.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,10.0,10.0,7.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,10.0,9.0,8.0,7.0,10.0
16679,7.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0
16680,7.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,7.0
16681,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,6.0,7.0,7.0,8.0,6.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,9.0,7.0,7.0,10.0,9.0,7.0,9.0,7.0,9.0,8.0,6.0,7.0,10.0
16682,6.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,9.0
16683,7.0,7.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,8.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0
16684,7.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,7.0,6.0,7.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,10.0,8.0,7.0,6.0,7.0,7.0
16685,7.0,8.0,6.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,6.0,8.0,6.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,9.0,9.0,10.0,8.0,9.0,7.0,7.0,10.0,9.0,7.0,7.0,9.0
16686,8.0,8.0,9.0,8.0,8.0,9.0,8.0,10.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,7.0,8.0,8.0,10.0,10.0,9.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,9.0
16687,6.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,8.0,9.0,8.0,7.0,9.0
16688,6.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0
16689,7.0,6.0,10.0,9.0,10.0,8.0,8.0,10.0,8.0,7.0,8.0,8.0,7.0,9.0,9.0,9.0,7.0,9.0,8.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,8.0,10.0,10.0,7.0,8.0,9.0
16690,7.0,6.0,10.0,8.0,10.0,8.0,8.0,10.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,6.0,8.0,9.0,9.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,7.0,9.0,10.0,8.0,8.0,8.0
16691,8.0,8.0,8.0,7.0,6.0,7.0,7.0,9.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,9.0,8.0,8.0,8.0,9.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0
16692,6.0,6.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,9.0,9.0,8.0,8.0,6.0,9.0,9.0,8.0,8.0,9.0,7.0,8.0,7.0
16693,6.0,6.0,7.0,7.0,8.0,6.0,6.0,10.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0
16694,7.0,9.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,6.0,9.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0
16695,6.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,9.0,9.0,8.0,7.0,6.0,10.0,8.0,6.0,6.0,9.0
16696,7.0,9.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0
16697,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,9.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0
16698,8.0,7.0,9.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,6.0,9.0,8.0,6.0,8.0,8.0,9.0,10.0,10.0,9.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,7.0
16699,6.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,9.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0
16700,7.0,7.0,9.0,7.0,8.0,7.0,7.0,10.0,8.0,7.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,9.0,9.0,9.0,8.0,10.0,8.0,7.0,10.0,9.0,6.0,8.0,7.0,7.0,8.0
16701,6.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,7.0
16702,7.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,10.0,7.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,10.0,8.0,9.0,9.0,10.0,9.0,9.0,7.0,8.0,9.0,7.0,8.0,8.0,9.0
16703,6.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0
16704,7.0,6.0,8.0,8.0,9.0,8.0,7.0,9.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,10.0,8.0,7.0,9.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0,6.0,8.0
16705,7.0,7.0,8.0,6.0,9.0,8.0,7.0,9.0,7.0,8.0,6.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,9.0,9.0,10.0,7.0,9.0,7.0,7.0,9.0,8.0,7.0,8.0,7.0,6.0,8.0
16706,7.0,6.0,8.0,9.0,9.0,9.0,7.0,10.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,9.0,7.0,9.0,10.0,8.0,9.0,10.0
